id,local,value
3557,Alto_Parana,dup
3557,Araucaria,dup
3558,Alto_Parana,dup
3558,Araucaria,dup
3559,Araucaria,unique
3560,Araucaria,unique
3561,Araucaria,unique
3562,Araucaria,unique
3563,Araucaria,unique
3564,Araucaria,unique
3565,Araucaria,unique
3566,Araucaria,unique
3567,Araucaria,dup
3567,Serra_do_Mar,dup
3568,Araucaria,dup
3568,Serra_do_Mar,dup
3569,Araucaria,dup
3569,Serra_do_Mar,dup
3570,Araucaria,dup
3570,Serra_do_Mar,dup
3571,Araucaria,unique
3572,Araucaria,unique
3573,Araucaria,unique
3574,Araucaria,unique
3575,Araucaria,unique
3576,Araucaria,unique
3577,Araucaria,unique
3578,Araucaria,unique
3579,Araucaria,dup
3579,Serra_do_Mar,dup
3580,Alto_Parana,dup
3580,Araucaria,dup
3580,Restingas,dup
3580,Serra_do_Mar,dup
3581,Alto_Parana,dup
3581,Restingas,dup
3581,Serra_do_Mar,dup
3582,Restingas,unique
3583,Restingas,unique
3645,Alto_Parana,unique
3646,Alto_Parana,unique
3647,Alto_Parana,unique
3648,Alto_Parana,unique
3649,Alto_Parana,unique
3650,Alto_Parana,unique
3651,Alto_Parana,unique
3652,Alto_Parana,unique
3653,Alto_Parana,unique
3658,Alto_Parana,unique
3659,Alto_Parana,unique
3660,Alto_Parana,unique
3661,Alto_Parana,unique
3663,Alto_Parana,unique
3664,Alto_Parana,unique
3665,Alto_Parana,unique
3666,Alto_Parana,unique
3668,Alto_Parana,unique
3669,Alto_Parana,unique
3670,Alto_Parana,unique
3671,Alto_Parana,unique
3672,Alto_Parana,unique
3673,Alto_Parana,unique
3674,Alto_Parana,unique
3675,Alto_Parana,unique
3676,Alto_Parana,unique
3677,Alto_Parana,unique
3678,Alto_Parana,unique
3679,Alto_Parana,unique
3680,Alto_Parana,dup
3680,Araucaria,dup
3681,Alto_Parana,dup
3681,Araucaria,dup
3682,Alto_Parana,dup
3682,Araucaria,dup
3683,Araucaria,unique
3684,Araucaria,unique
3685,Araucaria,unique
3686,Araucaria,unique
3687,Araucaria,unique
3688,Araucaria,unique
3689,Araucaria,unique
3690,Araucaria,unique
3691,Araucaria,dup
3691,Serra_do_Mar,dup
3692,Araucaria,dup
3692,Serra_do_Mar,dup
3693,Araucaria,dup
3693,Serra_do_Mar,dup
3694,Araucaria,dup
3694,Serra_do_Mar,dup
3695,Araucaria,dup
3695,Serra_do_Mar,dup
3696,Araucaria,unique
3697,Araucaria,unique
3698,Araucaria,unique
3699,Araucaria,unique
3700,Araucaria,dup
3700,Serra_do_Mar,dup
3701,Araucaria,dup
3701,Serra_do_Mar,dup
3702,Araucaria,dup
3702,Restingas,dup
3702,Serra_do_Mar,dup
3703,Araucaria,dup
3703,Restingas,dup
3703,Serra_do_Mar,dup
3704,Restingas,dup
3704,Serra_do_Mar,dup
3769,Alto_Parana,unique
3770,Alto_Parana,unique
3771,Alto_Parana,unique
3772,Alto_Parana,unique
3773,Alto_Parana,unique
3774,Alto_Parana,unique
3775,Alto_Parana,unique
3776,Alto_Parana,unique
3777,Alto_Parana,unique
3781,Alto_Parana,unique
3782,Alto_Parana,unique
3783,Alto_Parana,unique
3784,Alto_Parana,unique
3785,Alto_Parana,unique
3787,Alto_Parana,unique
3788,Alto_Parana,unique
3789,Alto_Parana,unique
3790,Alto_Parana,unique
3792,Alto_Parana,unique
3793,Alto_Parana,unique
3794,Alto_Parana,unique
3795,Alto_Parana,unique
3796,Alto_Parana,unique
3797,Alto_Parana,unique
3798,Alto_Parana,unique
3799,Alto_Parana,unique
3800,Alto_Parana,unique
3801,Alto_Parana,unique
3802,Alto_Parana,unique
3803,Alto_Parana,unique
3804,Alto_Parana,dup
3804,Araucaria,dup
3805,Araucaria,unique
3806,Araucaria,unique
3807,Araucaria,unique
3808,Araucaria,unique
3809,Araucaria,unique
3810,Araucaria,unique
3811,Araucaria,unique
3812,Araucaria,unique
3813,Araucaria,unique
3814,Araucaria,unique
3815,Araucaria,dup
3815,Serra_do_Mar,dup
3816,Araucaria,dup
3816,Serra_do_Mar,dup
3817,Serra_do_Mar,unique
3818,Serra_do_Mar,unique
3819,Araucaria,dup
3819,Serra_do_Mar,dup
3820,Araucaria,dup
3820,Serra_do_Mar,dup
3821,Araucaria,unique
3822,Araucaria,unique
3823,Araucaria,dup
3823,Serra_do_Mar,dup
3824,Araucaria,dup
3824,Serra_do_Mar,dup
3825,Restingas,dup
3825,Serra_do_Mar,dup
3826,Restingas,dup
3826,Serra_do_Mar,dup
3827,Restingas,unique
3893,Alto_Parana,unique
3894,Alto_Parana,unique
3895,Alto_Parana,unique
3896,Alto_Parana,unique
3897,Alto_Parana,unique
3898,Alto_Parana,unique
3900,Alto_Parana,unique
3901,Alto_Parana,unique
3903,Alto_Parana,unique
3904,Alto_Parana,unique
3905,Alto_Parana,unique
3907,Alto_Parana,unique
3908,Alto_Parana,unique
3909,Alto_Parana,unique
3911,Alto_Parana,unique
3912,Alto_Parana,unique
3913,Alto_Parana,unique
3914,Alto_Parana,unique
3915,Alto_Parana,unique
3916,Alto_Parana,unique
3917,Alto_Parana,unique
3918,Alto_Parana,unique
3919,Alto_Parana,unique
3920,Alto_Parana,unique
3921,Alto_Parana,unique
3922,Alto_Parana,unique
3923,Alto_Parana,unique
3924,Alto_Parana,unique
3925,Alto_Parana,unique
3926,Alto_Parana,unique
3927,Alto_Parana,unique
3928,Alto_Parana,dup
3928,Araucaria,dup
3929,Araucaria,unique
3930,Araucaria,unique
3931,Araucaria,unique
3932,Araucaria,dup
3932,Serra_do_Mar,dup
3933,Araucaria,dup
3933,Serra_do_Mar,dup
3934,Araucaria,unique
3935,Araucaria,unique
3936,Araucaria,unique
3937,Araucaria,unique
3938,Araucaria,unique
3939,Araucaria,dup
3939,Serra_do_Mar,dup
3940,Araucaria,dup
3940,Serra_do_Mar,dup
3941,Serra_do_Mar,unique
3942,Araucaria,dup
3942,Serra_do_Mar,dup
3943,Araucaria,dup
3943,Serra_do_Mar,dup
3944,Araucaria,dup
3944,Serra_do_Mar,dup
3945,Araucaria,unique
3946,Araucaria,dup
3946,Serra_do_Mar,dup
3947,Araucaria,dup
3947,Serra_do_Mar,dup
3948,Serra_do_Mar,unique
3949,Restingas,dup
3949,Serra_do_Mar,dup
3950,Restingas,unique
4017,Alto_Parana,unique
4018,Alto_Parana,unique
4021,Alto_Parana,unique
4022,Alto_Parana,unique
4027,Alto_Parana,unique
4028,Alto_Parana,unique
4029,Alto_Parana,unique
4030,Alto_Parana,unique
4031,Alto_Parana,unique
4032,Alto_Parana,unique
4033,Alto_Parana,unique
4036,Alto_Parana,unique
4037,Alto_Parana,unique
4038,Alto_Parana,unique
4039,Alto_Parana,unique
4040,Alto_Parana,unique
4041,Alto_Parana,unique
4042,Alto_Parana,unique
4043,Alto_Parana,unique
4044,Alto_Parana,unique
4045,Alto_Parana,unique
4046,Alto_Parana,unique
4047,Alto_Parana,unique
4050,Alto_Parana,unique
4051,Alto_Parana,unique
4052,Alto_Parana,unique
4054,Araucaria,unique
4055,Araucaria,dup
4055,Serra_do_Mar,dup
4056,Araucaria,dup
4056,Serra_do_Mar,dup
4057,Araucaria,dup
4057,Serra_do_Mar,dup
4058,Araucaria,unique
4059,Araucaria,unique
4060,Araucaria,unique
4061,Araucaria,dup
4061,Serra_do_Mar,dup
4062,Araucaria,dup
4062,Serra_do_Mar,dup
4063,Araucaria,dup
4063,Serra_do_Mar,dup
4064,Serra_do_Mar,unique
4065,Serra_do_Mar,unique
4066,Araucaria,dup
4066,Serra_do_Mar,dup
4067,Araucaria,dup
4067,Serra_do_Mar,dup
4068,Araucaria,dup
4068,Serra_do_Mar,dup
4069,Araucaria,dup
4069,Serra_do_Mar,dup
4070,Araucaria,dup
4070,Serra_do_Mar,dup
4071,Serra_do_Mar,unique
4072,Serra_do_Mar,unique
4073,Restingas,dup
4073,Serra_do_Mar,dup
4141,Alto_Parana,unique
4153,Alto_Parana,unique
4154,Alto_Parana,unique
4155,Alto_Parana,unique
4156,Alto_Parana,unique
4162,Alto_Parana,unique
4163,Alto_Parana,unique
4164,Alto_Parana,unique
4165,Alto_Parana,unique
4166,Alto_Parana,unique
4167,Alto_Parana,unique
4168,Alto_Parana,unique
4169,Alto_Parana,unique
4170,Alto_Parana,unique
4171,Alto_Parana,unique
4175,Alto_Parana,unique
4176,Alto_Parana,unique
4177,Alto_Parana,unique
4178,Alto_Parana,dup
4178,Araucaria,dup
4179,Alto_Parana,dup
4179,Araucaria,dup
4179,Serra_do_Mar,dup
4180,Alto_Parana,dup
4180,Serra_do_Mar,dup
4181,Araucaria,dup
4181,Serra_do_Mar,dup
4182,Araucaria,dup
4182,Serra_do_Mar,dup
4183,Araucaria,dup
4183,Serra_do_Mar,dup
4184,Araucaria,dup
4184,Serra_do_Mar,dup
4185,Araucaria,dup
4185,Mangroves,dup
4185,Serra_do_Mar,dup
4186,Araucaria,dup
4186,Mangroves,dup
4186,Serra_do_Mar,dup
4187,Mangroves,dup
4187,Serra_do_Mar,dup
4188,Serra_do_Mar,unique
4189,Serra_do_Mar,unique
4190,Serra_do_Mar,unique
4191,Araucaria,dup
4191,Serra_do_Mar,dup
4192,Araucaria,dup
4192,Serra_do_Mar,dup
4193,Araucaria,dup
4193,Serra_do_Mar,dup
4194,Serra_do_Mar,unique
4195,Mangroves,dup
4195,Serra_do_Mar,dup
4196,Serra_do_Mar,unique
4277,Alto_Parana,unique
4278,Alto_Parana,unique
4279,Alto_Parana,unique
4280,Alto_Parana,unique
4287,Alto_Parana,unique
4288,Alto_Parana,unique
4289,Alto_Parana,unique
4290,Alto_Parana,unique
4291,Alto_Parana,unique
4293,Alto_Parana,unique
4294,Alto_Parana,unique
4295,Alto_Parana,unique
4296,Alto_Parana,unique
4297,Alto_Parana,unique
4298,Alto_Parana,unique
4299,Alto_Parana,unique
4300,Alto_Parana,unique
4301,Alto_Parana,unique
4302,Alto_Parana,dup
4302,Araucaria,dup
4303,Alto_Parana,dup
4303,Araucaria,dup
4303,Serra_do_Mar,dup
4304,Alto_Parana,dup
4304,Serra_do_Mar,dup
4305,Araucaria,dup
4305,Serra_do_Mar,dup
4306,Araucaria,dup
4306,Mangroves,dup
4306,Serra_do_Mar,dup
4307,Mangroves,dup
4307,Serra_do_Mar,dup
4308,Mangroves,dup
4308,Serra_do_Mar,dup
4309,Mangroves,dup
4309,Serra_do_Mar,dup
4310,Mangroves,dup
4310,Serra_do_Mar,dup
4311,Mangroves,dup
4311,Serra_do_Mar,dup
4312,Serra_do_Mar,unique
4313,Serra_do_Mar,unique
4314,Serra_do_Mar,unique
4315,Araucaria,dup
4315,Mangroves,dup
4315,Serra_do_Mar,dup
4316,Araucaria,dup
4316,Mangroves,dup
4316,Serra_do_Mar,dup
4317,Serra_do_Mar,unique
4318,Serra_do_Mar,unique
4319,Serra_do_Mar,unique
4402,Alto_Parana,unique
4403,Alto_Parana,unique
4404,Alto_Parana,unique
4413,Alto_Parana,unique
4414,Alto_Parana,unique
4415,Alto_Parana,unique
4418,Alto_Parana,unique
4419,Alto_Parana,unique
4421,Alto_Parana,unique
4422,Alto_Parana,unique
4423,Alto_Parana,unique
4424,Alto_Parana,unique
4425,Alto_Parana,dup
4425,Araucaria,dup
4426,Alto_Parana,dup
4426,Araucaria,dup
4426,Serra_do_Mar,dup
4427,Alto_Parana,dup
4427,Araucaria,dup
4427,Serra_do_Mar,dup
4428,Araucaria,dup
4428,Serra_do_Mar,dup
4429,Araucaria,dup
4429,Serra_do_Mar,dup
4430,Araucaria,dup
4430,Mangroves,dup
4430,Serra_do_Mar,dup
4431,Mangroves,dup
4431,Serra_do_Mar,dup
4432,Mangroves,dup
4432,Serra_do_Mar,dup
4433,Serra_do_Mar,unique
4434,Mangroves,dup
4434,Serra_do_Mar,dup
4438,Serra_do_Mar,unique
4439,Mangroves,dup
4439,Serra_do_Mar,dup
4440,Mangroves,dup
4440,Serra_do_Mar,dup
4527,Alto_Parana,unique
4528,Alto_Parana,unique
4529,Alto_Parana,unique
4545,Alto_Parana,dup
4545,Serra_do_Mar,dup
4546,Alto_Parana,dup
4546,Serra_do_Mar,dup
4547,Alto_Parana,dup
4547,Serra_do_Mar,dup
4548,Alto_Parana,unique
4549,Alto_Parana,dup
4549,Araucaria,dup
4550,Alto_Parana,dup
4550,Araucaria,dup
4550,Serra_do_Mar,dup
4551,Serra_do_Mar,unique
4552,Araucaria,dup
4552,Serra_do_Mar,dup
4553,Araucaria,dup
4553,Mangroves,dup
4553,Serra_do_Mar,dup
4554,Mangroves,dup
4554,Serra_do_Mar,dup
4555,Mangroves,dup
4555,Serra_do_Mar,dup
4652,Alto_Parana,unique
4653,Alto_Parana,unique
4668,Alto_Parana,unique
4669,Alto_Parana,dup
4669,Serra_do_Mar,dup
4670,Alto_Parana,dup
4670,Serra_do_Mar,dup
4671,Alto_Parana,dup
4671,Serra_do_Mar,dup
4672,Alto_Parana,unique
4673,Alto_Parana,dup
4673,Serra_do_Mar,dup
4674,Alto_Parana,dup
4674,Serra_do_Mar,dup
4675,Serra_do_Mar,unique
4676,Serra_do_Mar,unique
4677,Mangroves,dup
4677,Serra_do_Mar,dup
4678,Mangroves,dup
4678,Serra_do_Mar,dup
4788,Alto_Parana,unique
4790,Alto_Parana,unique
4791,Alto_Parana,unique
4792,Alto_Parana,dup
4792,Serra_do_Mar,dup
4793,Alto_Parana,dup
4793,Serra_do_Mar,dup
4794,Alto_Parana,unique
4795,Alto_Parana,unique
4796,Alto_Parana,dup
4796,Serra_do_Mar,dup
4797,Alto_Parana,dup
4797,Serra_do_Mar,dup
4798,Serra_do_Mar,unique
4799,Serra_do_Mar,unique
4800,Mangroves,dup
4800,Serra_do_Mar,dup
4801,Mangroves,dup
4801,Serra_do_Mar,dup
4910,Alto_Parana,unique
4911,Alto_Parana,unique
4912,Alto_Parana,unique
4913,Alto_Parana,unique
4914,Alto_Parana,unique
4915,Alto_Parana,unique
4916,Alto_Parana,unique
4917,Alto_Parana,unique
4918,Alto_Parana,unique
4919,Alto_Parana,dup
4919,Serra_do_Mar,dup
4920,Alto_Parana,dup
4920,Serra_do_Mar,dup
4921,Serra_do_Mar,unique
4922,Serra_do_Mar,unique
4923,Mangroves,dup
4923,Serra_do_Mar,dup
4924,Mangroves,dup
4924,Serra_do_Mar,dup
5033,Alto_Parana,unique
5034,Alto_Parana,unique
5035,Alto_Parana,unique
5036,Alto_Parana,unique
5037,Alto_Parana,unique
5038,Alto_Parana,unique
5039,Alto_Parana,unique
5040,Alto_Parana,unique
5041,Alto_Parana,dup
5041,Serra_do_Mar,dup
5042,Alto_Parana,dup
5042,Serra_do_Mar,dup
5043,Alto_Parana,dup
5043,Serra_do_Mar,dup
5044,Serra_do_Mar,unique
5045,Serra_do_Mar,unique
5046,Serra_do_Mar,unique
5047,Mangroves,dup
5047,Serra_do_Mar,dup
5048,Mangroves,unique
5155,Alto_Parana,unique
5156,Alto_Parana,unique
5157,Alto_Parana,unique
5158,Alto_Parana,unique
5159,Alto_Parana,unique
5160,Alto_Parana,unique
5161,Alto_Parana,unique
5163,Alto_Parana,dup
5163,Serra_do_Mar,dup
5164,Alto_Parana,dup
5164,Serra_do_Mar,dup
5165,Alto_Parana,dup
5165,Serra_do_Mar,dup
5166,Serra_do_Mar,unique
5167,Serra_do_Mar,unique
5168,Serra_do_Mar,unique
5169,Serra_do_Mar,unique
5170,Serra_do_Mar,unique
5171,Mangroves,dup
5171,Serra_do_Mar,dup
5280,Alto_Parana,unique
5281,Alto_Parana,unique
5282,Alto_Parana,unique
5283,Alto_Parana,unique
5284,Alto_Parana,unique
5285,Alto_Parana,unique
5286,Alto_Parana,dup
5286,Serra_do_Mar,dup
5287,Alto_Parana,dup
5287,Serra_do_Mar,dup
5288,Alto_Parana,dup
5288,Serra_do_Mar,dup
5289,Serra_do_Mar,unique
5290,Serra_do_Mar,unique
5291,Serra_do_Mar,unique
5292,Serra_do_Mar,unique
5293,Serra_do_Mar,unique
5294,Serra_do_Mar,unique
5404,Alto_Parana,unique
5405,Alto_Parana,unique
5406,Alto_Parana,unique
5407,Alto_Parana,unique
5408,Alto_Parana,unique
5409,Alto_Parana,unique
5410,Alto_Parana,dup
5410,Serra_do_Mar,dup
5411,Alto_Parana,dup
5411,Serra_do_Mar,dup
5412,Alto_Parana,dup
5412,Serra_do_Mar,dup
5413,Serra_do_Mar,unique
5414,Serra_do_Mar,unique
5415,Serra_do_Mar,unique
5416,Serra_do_Mar,unique
5417,Mangroves,dup
5417,Serra_do_Mar,dup
5522,Bahia_Interior,unique
5523,Bahia_Interior,unique
5529,Alto_Parana,unique
5530,Alto_Parana,unique
5531,Alto_Parana,unique
5532,Alto_Parana,unique
5533,Alto_Parana,unique
5534,Alto_Parana,unique
5535,Alto_Parana,unique
5536,Alto_Parana,dup
5536,Serra_do_Mar,dup
5537,Serra_do_Mar,unique
5538,Alto_Parana,dup
5538,Serra_do_Mar,dup
5539,Serra_do_Mar,unique
5540,Mangroves,dup
5540,Serra_do_Mar,dup
5541,Mangroves,dup
5541,Serra_do_Mar,dup
5644,Bahia_Interior,unique
5645,Bahia_Interior,unique
5646,Bahia_Interior,unique
5647,Bahia_Interior,unique
5650,Bahia_Interior,unique
5651,Bahia_Interior,unique
5653,Alto_Parana,unique
5654,Alto_Parana,unique
5655,Alto_Parana,unique
5656,Alto_Parana,unique
5657,Alto_Parana,unique
5658,Alto_Parana,unique
5659,Alto_Parana,unique
5660,Alto_Parana,dup
5660,Serra_do_Mar,dup
5661,Alto_Parana,dup
5661,Serra_do_Mar,dup
5662,Alto_Parana,dup
5662,Serra_do_Mar,dup
5663,Serra_do_Mar,unique
5664,Serra_do_Mar,unique
5769,Bahia_Interior,unique
5774,Bahia_Interior,unique
5775,Bahia_Interior,unique
5777,Alto_Parana,unique
5778,Alto_Parana,unique
5779,Alto_Parana,unique
5780,Alto_Parana,unique
5781,Alto_Parana,unique
5782,Alto_Parana,unique
5783,Alto_Parana,unique
5784,Alto_Parana,dup
5784,Serra_do_Mar,dup
5785,Alto_Parana,dup
5785,Serra_do_Mar,dup
5786,Alto_Parana,dup
5786,Serra_do_Mar,dup
5787,Serra_do_Mar,unique
5788,Serra_do_Mar,unique
5898,Bahia_Interior,unique
5899,Bahia_Interior,unique
5900,Bahia_Interior,unique
5901,Alto_Parana,dup
5901,Bahia_Interior,dup
5902,Alto_Parana,unique
5903,Alto_Parana,unique
5904,Alto_Parana,unique
5905,Alto_Parana,unique
5906,Alto_Parana,unique
5907,Alto_Parana,dup
5907,Serra_do_Mar,dup
5908,Alto_Parana,dup
5908,Serra_do_Mar,dup
5909,Alto_Parana,dup
5909,Serra_do_Mar,dup
5910,Serra_do_Mar,unique
5911,Serra_do_Mar,unique
5912,Serra_do_Mar,unique
5913,Serra_do_Mar,unique
6003,Atlantic_Dry,unique
6004,Atlantic_Dry,unique
6005,Atlantic_Dry,unique
6020,Bahia_Interior,unique
6021,Bahia_Interior,unique
6022,Bahia_Interior,unique
6023,Bahia_Interior,unique
6024,Bahia_Interior,unique
6025,Alto_Parana,dup
6025,Bahia_Interior,dup
6026,Alto_Parana,dup
6026,Bahia_Interior,dup
6027,Alto_Parana,unique
6028,Alto_Parana,unique
6029,Alto_Parana,unique
6030,Alto_Parana,unique
6031,Alto_Parana,dup
6031,Serra_do_Mar,dup
6032,Alto_Parana,dup
6032,Serra_do_Mar,dup
6033,Serra_do_Mar,unique
6034,Serra_do_Mar,unique
6035,Serra_do_Mar,unique
6036,Serra_do_Mar,unique
6037,Serra_do_Mar,unique
6106,Atlantic_Dry,unique
6107,Atlantic_Dry,unique
6108,Atlantic_Dry,unique
6109,Atlantic_Dry,unique
6127,Atlantic_Dry,unique
6128,Atlantic_Dry,unique
6129,Atlantic_Dry,unique
6130,Atlantic_Dry,unique
6131,Atlantic_Dry,unique
6132,Atlantic_Dry,unique
6133,Atlantic_Dry,unique
6143,Bahia_Interior,unique
6144,Bahia_Interior,unique
6145,Bahia_Interior,unique
6146,Bahia_Interior,unique
6147,Bahia_Interior,unique
6148,Bahia_Interior,unique
6149,Bahia_Interior,unique
6150,Alto_Parana,dup
6150,Bahia_Interior,dup
6151,Alto_Parana,unique
6152,Alto_Parana,unique
6153,Alto_Parana,unique
6155,Alto_Parana,dup
6155,Serra_do_Mar,dup
6156,Alto_Parana,dup
6156,Serra_do_Mar,dup
6157,Serra_do_Mar,unique
6158,Serra_do_Mar,unique
6159,Serra_do_Mar,unique
6229,Atlantic_Dry,unique
6230,Atlantic_Dry,unique
6231,Atlantic_Dry,unique
6232,Atlantic_Dry,unique
6233,Atlantic_Dry,unique
6241,Atlantic_Dry,unique
6242,Atlantic_Dry,unique
6243,Atlantic_Dry,unique
6245,Atlantic_Dry,unique
6246,Atlantic_Dry,unique
6247,Atlantic_Dry,unique
6251,Atlantic_Dry,unique
6252,Atlantic_Dry,unique
6253,Atlantic_Dry,unique
6254,Atlantic_Dry,unique
6255,Atlantic_Dry,unique
6256,Atlantic_Dry,unique
6257,Atlantic_Dry,unique
6267,Bahia_Interior,unique
6268,Bahia_Interior,unique
6269,Bahia_Interior,unique
6270,Bahia_Interior,unique
6271,Bahia_Interior,unique
6272,Bahia_Interior,unique
6273,Bahia_Interior,unique
6274,Bahia_Interior,unique
6275,Alto_Parana,unique
6276,Alto_Parana,unique
6277,Alto_Parana,unique
6278,Alto_Parana,dup
6278,Serra_do_Mar,dup
6279,Alto_Parana,dup
6279,Serra_do_Mar,dup
6280,Serra_do_Mar,unique
6281,Mangroves,dup
6281,Serra_do_Mar,dup
6282,Mangroves,dup
6282,Serra_do_Mar,dup
6283,Serra_do_Mar,unique
6346,Atlantic_Dry,unique
6351,Atlantic_Dry,unique
6352,Atlantic_Dry,unique
6353,Atlantic_Dry,unique
6354,Atlantic_Dry,unique
6355,Atlantic_Dry,unique
6356,Atlantic_Dry,unique
6357,Atlantic_Dry,unique
6361,Atlantic_Dry,unique
6363,Atlantic_Dry,unique
6364,Atlantic_Dry,unique
6365,Atlantic_Dry,unique
6366,Atlantic_Dry,unique
6367,Atlantic_Dry,unique
6368,Atlantic_Dry,unique
6369,Atlantic_Dry,unique
6370,Atlantic_Dry,unique
6371,Atlantic_Dry,unique
6372,Atlantic_Dry,unique
6373,Atlantic_Dry,unique
6374,Atlantic_Dry,unique
6375,Atlantic_Dry,unique
6376,Atlantic_Dry,unique
6392,Bahia_Interior,unique
6393,Bahia_Interior,unique
6394,Bahia_Interior,unique
6395,Bahia_Interior,unique
6396,Bahia_Interior,unique
6397,Bahia_Interior,unique
6398,Bahia_Interior,unique
6400,Alto_Parana,unique
6401,Alto_Parana,dup
6401,Bahia_Interior,dup
6402,Alto_Parana,dup
6402,Bahia_Interior,dup
6402,Serra_do_Mar,dup
6403,Alto_Parana,dup
6403,Serra_do_Mar,dup
6404,Alto_Parana,dup
6404,Serra_do_Mar,dup
6405,Mangroves,dup
6405,Serra_do_Mar,dup
6406,Serra_do_Mar,unique
6467,Atlantic_Dry,unique
6468,Atlantic_Dry,unique
6469,Atlantic_Dry,unique
6470,Atlantic_Dry,unique
6471,Atlantic_Dry,unique
6474,Atlantic_Dry,unique
6475,Atlantic_Dry,unique
6476,Atlantic_Dry,unique
6477,Atlantic_Dry,unique
6478,Atlantic_Dry,unique
6479,Atlantic_Dry,unique
6480,Atlantic_Dry,unique
6481,Atlantic_Dry,unique
6484,Atlantic_Dry,unique
6485,Atlantic_Dry,unique
6486,Atlantic_Dry,unique
6487,Atlantic_Dry,unique
6488,Atlantic_Dry,unique
6489,Atlantic_Dry,unique
6490,Atlantic_Dry,unique
6491,Atlantic_Dry,unique
6492,Atlantic_Dry,unique
6493,Atlantic_Dry,unique
6494,Atlantic_Dry,unique
6495,Atlantic_Dry,unique
6496,Atlantic_Dry,unique
6497,Atlantic_Dry,unique
6498,Atlantic_Dry,unique
6499,Atlantic_Dry,unique
6500,Atlantic_Dry,unique
6501,Atlantic_Dry,unique
6502,Atlantic_Dry,unique
6509,Bahia_Interior,unique
6510,Bahia_Interior,unique
6511,Bahia_Interior,unique
6517,Bahia_Interior,unique
6518,Bahia_Interior,unique
6519,Bahia_Interior,unique
6520,Bahia_Interior,unique
6521,Bahia_Interior,unique
6524,Bahia_Interior,unique
6525,Bahia_Interior,dup
6525,Serra_do_Mar,dup
6526,Alto_Parana,dup
6526,Bahia_Interior,dup
6526,Serra_do_Mar,dup
6527,Alto_Parana,dup
6527,Serra_do_Mar,dup
6528,Alto_Parana,dup
6528,Serra_do_Mar,dup
6529,Mangroves,dup
6529,Serra_do_Mar,dup
6530,Serra_do_Mar,unique
6590,Atlantic_Dry,unique
6591,Atlantic_Dry,unique
6592,Atlantic_Dry,unique
6593,Atlantic_Dry,unique
6594,Atlantic_Dry,unique
6595,Atlantic_Dry,unique
6596,Atlantic_Dry,unique
6597,Atlantic_Dry,unique
6598,Atlantic_Dry,unique
6599,Atlantic_Dry,unique
6600,Atlantic_Dry,unique
6601,Atlantic_Dry,unique
6602,Atlantic_Dry,unique
6603,Atlantic_Dry,unique
6604,Atlantic_Dry,unique
6605,Atlantic_Dry,unique
6606,Atlantic_Dry,unique
6607,Atlantic_Dry,unique
6608,Atlantic_Dry,unique
6609,Atlantic_Dry,unique
6610,Atlantic_Dry,unique
6611,Atlantic_Dry,unique
6612,Atlantic_Dry,unique
6613,Atlantic_Dry,unique
6615,Atlantic_Dry,unique
6616,Atlantic_Dry,unique
6617,Atlantic_Dry,unique
6618,Atlantic_Dry,unique
6619,Atlantic_Dry,unique
6620,Atlantic_Dry,unique
6621,Atlantic_Dry,unique
6622,Atlantic_Dry,unique
6623,Atlantic_Dry,unique
6624,Atlantic_Dry,unique
6625,Atlantic_Dry,unique
6626,Atlantic_Dry,unique
6627,Atlantic_Dry,unique
6628,Atlantic_Dry,unique
6630,Bahia_Interior,unique
6631,Bahia_Interior,unique
6632,Bahia_Interior,unique
6633,Bahia_Interior,unique
6634,Bahia_Interior,unique
6635,Bahia_Interior,unique
6636,Bahia_Interior,unique
6637,Bahia_Interior,unique
6640,Bahia_Interior,unique
6641,Bahia_Interior,unique
6642,Bahia_Interior,unique
6643,Bahia_Interior,unique
6644,Bahia_Interior,unique
6645,Bahia_Interior,unique
6646,Bahia_Interior,unique
6647,Bahia_Interior,unique
6648,Bahia_Interior,unique
6649,Alto_Parana,dup
6649,Bahia_Interior,dup
6650,Alto_Parana,dup
6650,Bahia_Interior,dup
6651,Alto_Parana,dup
6651,Serra_do_Mar,dup
6652,Alto_Parana,dup
6652,Serra_do_Mar,dup
6653,Serra_do_Mar,unique
6654,Serra_do_Mar,unique
6714,Atlantic_Dry,unique
6715,Atlantic_Dry,unique
6716,Atlantic_Dry,unique
6717,Atlantic_Dry,unique
6718,Atlantic_Dry,unique
6719,Atlantic_Dry,unique
6720,Atlantic_Dry,unique
6721,Atlantic_Dry,unique
6722,Atlantic_Dry,unique
6724,Atlantic_Dry,unique
6725,Atlantic_Dry,unique
6726,Atlantic_Dry,unique
6727,Atlantic_Dry,unique
6728,Atlantic_Dry,unique
6729,Atlantic_Dry,unique
6730,Atlantic_Dry,unique
6731,Atlantic_Dry,unique
6732,Atlantic_Dry,unique
6733,Atlantic_Dry,unique
6734,Atlantic_Dry,unique
6735,Atlantic_Dry,unique
6736,Atlantic_Dry,unique
6737,Atlantic_Dry,unique
6738,Atlantic_Dry,unique
6739,Atlantic_Dry,unique
6740,Atlantic_Dry,unique
6741,Atlantic_Dry,unique
6742,Atlantic_Dry,unique
6743,Atlantic_Dry,unique
6744,Atlantic_Dry,unique
6745,Atlantic_Dry,unique
6746,Atlantic_Dry,unique
6747,Atlantic_Dry,unique
6748,Atlantic_Dry,unique
